team,game_idx,predicted_wins,ci_margin
BOS,62,57.20755704320811,3.8305959501048092
BOS,63,56.52054613571271,3.7212118879811245
BOS,64,56.70969503212665,3.641184643729619
BOS,65,56.052983256652695,3.5202513905768935
BOS,66,55.67605614440343,3.3896841034292557
BOS,67,54.83689471795582,3.312319336484271
BOS,68,55.35901430562368,3.1643228327935287
BOS,69,55.55211125615175,3.0682857271326562
BOS,70,55.07559459388458,2.907936694553982
BOS,71,55.40810719577716,2.757437305237307
BOS,72,55.80946289985453,2.584655090793193
BOS,73,55.38229461012827,2.395917265745662
BOS,74,55.5306746025461,2.292374755810434
BOS,75,55.59696778470301,2.2399091817309085
BOS,76,55.954028591354316,2.033539580850272
BOS,77,55.62638631934073,1.8135617866910478
BOS,78,55.75130639951301,1.6938304648608247
BOS,79,56.351084691407536,1.395316268718639
BOS,80,55.58706962658175,1.119947410008649
BOS,81,55.817769896597255,0.7566267508383087
BOS,82,56.0,0.0
PHI,1,49.86383170926497,8.12043303378442
PHI,2,49.232354489684454,8.065199287666957
PHI,3,48.472475957913595,8.021626338694857
PHI,4,47.651994945723224,7.9862790130698595
PHI,5,48.298517295967805,7.931123943887404
PHI,6,47.96263812760375,7.876915830213439
PHI,7,48.438710516618805,7.815855834756356
PHI,8,48.870809082931956,7.755315243669848
PHI,9,49.05245642955893,7.718410107521498
PHI,10,48.33059112294322,7.668282358485952
PHI,11,47.77635090956691,7.606145957022975
PHI,12,48.387897235888744,7.545916494771636
PHI,13,47.73868529547597,7.487722344540616
PHI,14,48.12518447396804,7.426646287317434
PHI,15,48.49482872691449,7.366135617062196
PHI,16,48.76350356286936,7.3147196159607795
PHI,17,48.057091553364664,7.260054955262661
PHI,18,48.49091877713009,7.194777250966153
PHI,19,47.84255695725673,7.133651100988649
PHI,20,48.17890793980375,7.073292014595834
PHI,21,48.46249448501989,7.017904276042725
PHI,22,49.05770527053631,6.951647638623141
PHI,23,48.70203097036985,6.888034920406217
PHI,24,48.045579596966135,6.8248557517202
PHI,25,47.295141924566735,6.771941925978022
PHI,26,47.48619665074676,6.72796160393464
PHI,27,47.794553626686834,6.666795180159102
PHI,28,48.16598698609652,6.599186104704234
PHI,29,48.406220854759745,6.545844669033216
PHI,30,48.54301367845143,6.511103147812605
PHI,31,48.793808794730786,6.455434870773878
PHI,32,49.40170021551833,6.384117616478156
PHI,33,49.805570334409765,6.311264357486088
PHI,34,49.44907085366212,6.24105484274665
PHI,35,48.86562404463612,6.16580214020203
PHI,36,49.21991195440047,6.0941185526855275
PHI,37,49.44636493211574,6.038653829853357
PHI,38,49.65550871926338,5.9858106556181365
PHI,39,49.001279063328816,5.912775027427145
PHI,40,49.13434964568352,5.875179212842006
PHI,41,49.34205058978954,5.821129807795525
PHI,42,48.90694937848795,5.73945402393156
PHI,43,49.443407718593306,5.655620106418385
PHI,44,49.94939635333435,5.57007868546673
PHI,45,50.41152549567788,5.483692751436277
PHI,46,50.95959642358474,5.396236041505141
PHI,47,51.31195729785978,5.314386132686026
PHI,48,51.686129785341834,5.229065149808995
PHI,49,51.842554393632895,5.1803668173800554
PHI,50,51.03692423276473,5.1219765161485045
PHI,51,51.29499998931557,5.049661578726136
PHI,52,51.832786052944,4.954207004625755
PHI,53,51.53618657701523,4.87264823772238
PHI,54,50.842117872115146,4.788213208679151
PHI,55,51.431966290010195,4.690159694811239
PHI,56,51.52074053431495,4.656912921933609
PHI,57,51.923227325549185,4.556639887898474
PHI,58,52.26194647370775,4.461221009654641
PHI,59,52.677399115556554,4.355405105882959
PHI,60,51.96248399191836,4.264574001911875
PHI,61,51.54256526567635,4.153411566238175
PHI,62,52.036365802535975,4.036158481042635
PHI,63,51.74683291403808,3.9370476697181034
PHI,64,52.12286270485141,3.8208617374139315
PHI,65,52.64610896995919,3.6933264646125132
PHI,66,52.78555729014657,3.6303799833187678
PHI,67,52.98340434337736,3.5454171949113977
PHI,68,53.59684480572379,3.4145306605425154
PHI,69,53.880155120580085,3.2983328713614446
PHI,70,54.21271354838997,3.16643418383613
PHI,71,54.400380588743076,3.0725658225444645
PHI,72,53.85912327370833,2.9132112479088255
PHI,73,54.30790874225422,2.745264288923526
PHI,74,53.75782114321236,2.566264541617949
PHI,75,53.33429203405402,2.3765055428258752
PHI,76,52.51946522095338,2.2512535001608773
PHI,77,52.75264859213238,2.0931388160566926
PHI,78,53.3394395841388,1.8573550098277296
PHI,79,52.73966129224428,1.5898469984852106
PHI,80,52.93934914262941,1.3833572731887314
PHI,81,52.466952236525174,0.9778570338332109
PHI,82,53.0,0.0
DEN,1,48.73384234895015,8.10723303465479
DEN,2,48.540811831183284,8.070243023393104
DEN,3,48.719134600299604,8.035293198356074
DEN,4,49.10112665776578,7.978661192395042
DEN,5,48.3595011955684,7.9323967395298824
DEN,6,48.79795435835665,7.872551687013628
DEN,7,49.28538415733638,7.811355649036806
DEN,8,48.77447851029803,7.749666700528454
DEN,9,49.05992693623301,7.698946158556376
DEN,10,49.590374087824,7.636552443813247
DEN,11,50.070604154396385,7.573508745456005
DEN,12,50.84025916849585,7.528410997938176
DEN,13,50.400118871125365,7.465275434538677
DEN,14,50.68627152722764,7.412531033240584
DEN,15,50.34304322406058,7.353885552812313
DEN,16,50.03295664445603,7.29779337355197
DEN,17,50.18177796982471,7.264376026722336
DEN,18,49.648145369783336,7.198270937545873
DEN,19,50.23040709748723,7.1330709071331
DEN,20,50.38466400688737,7.09785311489909
DEN,21,50.53372552295396,7.063444055140167
DEN,22,51.14035582038349,6.998251280869698
DEN,23,50.84250857951214,6.940613143619573
DEN,24,50.251209716517096,6.8734076263896835
DEN,25,49.72820952016565,6.803334817544259
DEN,26,50.04826855848757,6.741613371027567
DEN,27,50.25256306358135,6.695137566302676
DEN,28,50.76894234589769,6.623103325449577
DEN,29,49.94961318372116,6.580032666364068
DEN,30,50.417669668023585,6.506946274075774
DEN,31,50.66360584239591,6.451970168310147
DEN,32,51.02160603757906,6.383179526083891
DEN,33,51.57320578777856,6.308312710517656
DEN,34,52.097466327665586,6.231907438238459
DEN,35,51.40047810942397,6.166469098353507
DEN,36,51.86612130497916,6.088470721553771
DEN,37,52.340396468068015,6.009294299019148
DEN,38,51.61566412602505,5.945185997239763
DEN,39,51.954802613772316,5.87232861992367
DEN,40,52.216991644276966,5.808709106725992
DEN,41,52.490274045818516,5.742661670919117
DEN,42,52.96096370096827,5.658715699789853
DEN,43,53.10402075882098,5.616948901123611
DEN,44,53.29123299984105,5.564670918863858
DEN,45,53.502844114067955,5.506783198758422
DEN,46,53.68554748811739,5.4544497919689645
DEN,47,53.933278147152464,5.38842289237991
DEN,48,53.45606409417951,5.298744740357801
DEN,49,53.97852461548831,5.207517048910789
DEN,50,53.60435212800625,5.120415626524664
DEN,51,52.82585904440644,5.055314483652603
DEN,52,53.11975521470971,4.97584073729995
DEN,53,53.388790557335376,4.899338724624136
DEN,54,53.845958272226255,4.801059024404526
DEN,55,53.106517271300014,4.723347789421728
DEN,56,53.51904400303309,4.623744004740181
DEN,57,52.85773664628057,4.529742519912943
DEN,58,53.45149650278826,4.426278172372694
DEN,59,53.702914329917604,4.343837338044206
DEN,60,54.34429110720684,4.240908674911277
DEN,61,54.915836284175725,4.128507046656444
DEN,62,54.178553173957916,4.037383446392769
DEN,63,54.37157533239115,3.9625849880420954
DEN,64,54.69859242079393,3.854430220043265
DEN,65,54.932420090343385,3.764093633530955
DEN,66,55.111249511560366,3.6883958571509754
DEN,67,54.32017558387049,3.6012969660944383
DEN,68,53.611469677054096,3.489451654389794
DEN,69,53.16228265415021,3.350491262582304
DEN,70,52.44814111114482,3.2313394153034225
DEN,71,53.12080937769601,3.0976909381139466
DEN,72,52.69423821805322,2.942108472880299
DEN,73,53.17401988254497,2.7743778833519004
DEN,74,53.63334270377425,2.596753564987657
DEN,75,54.056871812932584,2.4093970147720847
DEN,76,54.30002786356713,2.257923774600468
DEN,77,53.924518737997474,2.048745177782154
DEN,78,53.256692018372995,1.8289774659100144
DEN,79,53.48884072103278,1.6310645422128602
DEN,80,53.18296373105286,1.358211105847254
DEN,81,52.63060892350485,0.9459742771566408
DEN,82,52.0,0.0
CLE,1,48.688900619637785,8.137838975122998
CLE,2,48.2986547707049,8.081478763042469
CLE,3,48.58154394388668,8.033117758603538
CLE,4,48.75791892549139,7.9983075586248855
CLE,5,49.54502035580036,7.9579630719212435
CLE,6,49.88483644463263,7.903628750656454
CLE,7,50.3645872960991,7.842736932463744
CLE,8,50.74811225302952,7.7846155596185245
CLE,9,51.18159478814077,7.723783842859088
CLE,10,51.68746242301654,7.66136861886906
CLE,11,51.10439654875345,7.600176045437921
CLE,12,50.7801636712838,7.544597976341149
CLE,13,50.04629940981301,7.4947091541250375
CLE,14,49.7243128501843,7.438548308722635
CLE,15,48.966139482606025,7.391052494716246
CLE,16,49.351150769859004,7.3292600013292715
CLE,17,49.706408718519796,7.268984433287693
CLE,18,49.90121852187602,7.227416230756195
CLE,19,50.53777744449334,7.165667089185153
CLE,20,49.914305015536215,7.10246096209424
CLE,21,50.51354861007813,7.037214559369318
CLE,22,49.918337824561696,6.971141457356565
CLE,23,50.039997534065,6.941635623270821
CLE,24,50.55028205964363,6.872140238523056
CLE,25,49.801521698740125,6.819357466987447
CLE,26,50.09087549700979,6.761190357852547
CLE,27,49.30645659368784,6.712976826859682
CLE,28,49.68198166544442,6.64553832719145
CLE,29,49.3372330081021,6.579922010466546
CLE,30,49.55746830832502,6.529597929129214
CLE,31,49.887867665562986,6.4641898448847
CLE,32,50.18010294041176,6.402435282898691
CLE,33,50.57073594693352,6.3306182529273345
CLE,34,50.81444362041779,6.274445462905052
CLE,35,50.20278817127416,6.201302997038188
CLE,36,49.720230946573906,6.12347349708076
CLE,37,49.251883060174194,6.044863637882558
CLE,38,49.50635883051906,5.984275753827347
CLE,39,49.83494357040017,5.913039384777878
CLE,40,50.495805082652915,5.839780958609084
CLE,41,50.088452867749,5.759827814154872
CLE,42,50.63148469699422,5.676471622995545
CLE,43,50.08906190662464,5.591855129369039
CLE,44,50.60587695763421,5.505409156879774
CLE,45,49.99673401670139,5.421705619205007
CLE,46,50.74204131154321,5.354032374853127
CLE,47,50.05748696239933,5.2759936267373835
CLE,48,49.380614361702555,5.195756830765765
CLE,49,49.9725655059133,5.105680152740571
CLE,50,49.252938717642024,5.029202019793596
CLE,51,49.83845493835093,4.935642477825054
CLE,52,49.15265598334374,4.851060039761588
CLE,53,49.50461193651967,4.759892856931505
CLE,54,48.89989446650945,4.662435632692693
CLE,55,49.349300801445175,4.559357350033032
CLE,56,49.88323740856671,4.45328685245996
CLE,57,49.99199104925169,4.411282327028649
CLE,58,50.492783318953684,4.301048032758309
CLE,59,50.71130185237915,4.224096486177318
CLE,60,50.7851003069095,4.192899849652091
CLE,61,51.38261351567527,4.081242244063407
CLE,62,50.74123673838602,3.9715137950507566
CLE,63,50.23784617177212,3.8487096522197044
CLE,64,49.51719586410934,3.7468920813583075
CLE,65,50.20420677160474,3.6349900758651694
CLE,66,49.30731089027995,3.5857922474309025
CLE,67,49.68423800252921,3.457700754825092
CLE,68,50.21376558453757,3.3164203468233833
CLE,69,50.7237261736631,3.1683789316896207
CLE,70,50.08293426418312,3.025619711690412
CLE,71,50.428633229355306,2.8784437742927067
CLE,72,50.815192767008874,2.7155984805519293
CLE,73,50.03845962159845,2.5900327363224513
CLE,74,50.53146002701691,2.3975107490516536
CLE,75,51.002632039482606,2.1888011249324304
CLE,76,51.074355121864414,2.1295729459322024
CLE,77,51.521424144389904,1.8935268411388222
CLE,78,50.827009482029354,1.6644053254610842
CLE,79,49.98121298309996,1.5063881463530255
CLE,80,50.44593382959643,1.1461180456493019
CLE,81,50.89418920684324,0.6028867899951114
CLE,82,51.0,0.0
MEM,1,51.39715183282902,8.006247270875797
MEM,2,51.682935374707085,7.9571277077525915
MEM,3,52.30297414062512,7.9000529203805545
MEM,4,51.56218145132449,7.853227133631835
MEM,5,51.91664538759185,7.797059982176379
MEM,6,52.48832571590104,7.736503265256138
MEM,7,52.06936360034403,7.675826411104305
MEM,8,51.401970138962334,7.620075781685318
MEM,9,51.65705058983388,7.5720271753380475
MEM,10,51.813557175244746,7.538465174804823
MEM,11,52.22708914050203,7.476414900422705
MEM,12,51.64828796993079,7.413517023429438
MEM,13,51.87079400498394,7.368558135724626
MEM,14,52.28753831378984,7.304921429338992
MEM,15,51.87339806473925,7.240842283028269
MEM,16,51.0545670604941,7.201382362881024
MEM,17,51.58325325085137,7.134610653673821
MEM,18,50.823370996429816,7.085317648520824
MEM,19,50.221100542011925,7.020078804350125
MEM,20,50.748870675476255,6.951551552392808
MEM,21,51.26831046937926,6.882232250344204
MEM,22,50.62398476954573,6.8179719067211355
MEM,23,50.94964096057532,6.755820400718897
MEM,24,51.28209094897173,6.69242516193578
MEM,25,51.46322722780174,6.649717713235083
MEM,26,51.60448712746535,6.614585270572215
MEM,27,51.85191247748761,6.560290325483521
MEM,28,52.19844663930656,6.493649637087802
MEM,29,52.53620319346294,6.427146162886718
MEM,30,52.06814670916052,6.352300978574601
MEM,31,51.67349856358245,6.279646940045653
MEM,32,52.20970719953847,6.2031123059436535
MEM,33,51.48626598084994,6.14084667762006
MEM,34,50.992615773272924,6.062157438637351
MEM,35,51.3467086314421,5.989251725062123
MEM,36,51.56486225633048,5.93429885175615
MEM,37,51.86967161673959,5.865310346638258
MEM,38,52.16814973714496,5.796333059878381
MEM,39,52.37755625309923,5.741208863345767
MEM,40,52.486569137587566,5.708620512532282
MEM,41,52.59388045772686,5.6762963080180775
MEM,42,53.017767372757945,5.593048805444465
MEM,43,53.21319019173541,5.538787741286452
MEM,44,53.46788289689359,5.472562516105353
MEM,45,53.85554569042835,5.388600943869449
MEM,46,53.28908764285049,5.300338406155162
MEM,47,52.74574358009906,5.209645329919778
MEM,48,52.26924300485686,5.116847260109807
MEM,49,51.73793929832756,5.022498417303048
MEM,50,50.914654388890916,4.966546889165006
MEM,51,51.08734153808271,4.910982878512854
MEM,52,50.69205900809293,4.816583732541287
MEM,53,49.971810149556795,4.735549933964681
MEM,54,49.26009292537492,4.651583575358438
MEM,55,49.56521936341579,4.563191561555474
MEM,56,50.273222544726465,4.475324043458794
MEM,57,49.51005876539316,4.397064472269135
MEM,58,50.171339617234594,4.298104442924579
MEM,59,49.59979444026571,4.187238451251875
MEM,60,49.852837033138044,4.099616713592985
MEM,61,50.06350464831142,4.020951372318438
MEM,62,50.736487559908646,3.9144095943418744
MEM,63,50.255509488022064,3.7899330459529836
MEM,64,49.78247211176645,3.66141847799503
MEM,65,49.10171119113973,3.5455757882543244
MEM,66,49.361561847208876,3.4398051254927675
MEM,67,49.87943241951419,3.2974362987902337
MEM,68,50.40135112324544,3.148734946423415
MEM,69,49.64738794747935,3.0334641204301485
MEM,70,49.9413698336428,2.8990611201347054
MEM,71,50.18254211218296,2.775159641609963
MEM,72,50.266788102954756,2.7212381299734933
MEM,73,50.35024653827896,2.666698515283576
MEM,74,50.84008796126697,2.4801768912333766
MEM,75,51.03672883335243,2.3546565386278444
MEM,76,51.28540651270905,2.196964734708946
MEM,77,50.57308003764235,2.009836585531445
MEM,78,51.135835627139464,1.7590259621658633
MEM,79,50.251084419157664,1.6439153866935072
MEM,80,50.80466238199112,1.3240413468898684
MEM,81,50.513189368368394,0.9796589801676621
MEM,82,51.0,0.0
SAC,1,41.095543864571084,8.203664492589642
SAC,2,40.63800374499823,8.145344492572095
SAC,3,40.523445726202254,8.121389425933591
SAC,4,40.1689817899349,8.067089571890905
SAC,5,39.80702199129252,8.01191214519227
SAC,6,40.610033503676526,7.973898449198423
SAC,7,41.43292535436131,7.938713902022227
SAC,8,41.02091721609337,7.879880853563503
SAC,9,41.84840651610705,7.845006752895582
SAC,10,41.431472390370146,7.785257719589897
SAC,11,42.03666388466463,7.726082191295078
SAC,12,42.62138943856859,7.665476021940059
SAC,13,43.093453867839095,7.6027705879265985
SAC,14,43.42521586983192,7.546552414920222
SAC,15,43.63417653595708,7.504362186741767
SAC,16,44.39405879037864,7.457513582335895
SAC,17,45.10416107478256,7.404302024089597
SAC,18,44.94845208604714,7.370119233479085
SAC,19,44.49444045623621,7.305229786360345
SAC,20,43.8388271041265,7.245619956588497
SAC,21,44.488290995338154,7.185014113053743
SAC,22,44.80303178686115,7.127122509102142
SAC,23,45.52989411412165,7.073414241072741
SAC,24,45.24054031585198,7.01735333429716
SAC,25,45.870292476867654,6.953238349775991
SAC,26,45.56193550092758,6.894070943859616
SAC,27,45.193871815282726,6.8289593382952765
SAC,28,45.64742435168219,6.758888472572763
SAC,29,45.83410881134331,6.715600516863851
SAC,30,45.14225413718282,6.654343900391455
SAC,31,45.37161671341386,6.60312571879525
SAC,32,44.820016963214364,6.530780784077609
SAC,33,44.29575642332734,6.457008495795137
SAC,34,44.68975119024672,6.385587458832359
SAC,35,45.47159756535834,6.334074031000257
SAC,36,45.131785821928474,6.265673974314411
SAC,37,45.46189958939022,6.1975111170078065
SAC,38,44.83692977205567,6.124437938415503
SAC,39,44.10130744084972,6.063135951031734
SAC,40,44.27564178318416,6.017362415271674
SAC,41,44.44233001393347,5.9728585832833625
SAC,42,44.87047533455892,5.893596033106956
SAC,43,45.48331377287131,5.81575338404342
SAC,44,45.865689761958194,5.737223851931127
SAC,45,46.31761883405133,5.653690365650717
SAC,46,45.860962896802754,5.568754977052165
SAC,47,46.14152189981766,5.498692730990804
SAC,48,45.76658154467919,5.416207533546204
SAC,49,45.40739433413647,5.333955026025278
SAC,50,45.746852642894694,5.252588715523283
SAC,51,46.2452982929723,5.160358272035214
SAC,52,45.826778469086065,5.068964583772017
SAC,53,45.17652382411867,4.982040914512041
SAC,54,45.499177087239346,4.897055968515164
SAC,55,45.86287095506891,4.805427310297281
SAC,56,45.26055384763134,4.708709859402827
SAC,57,45.9356906961799,4.618374347437147
SAC,58,45.20421114604201,4.535948106945662
SAC,59,45.880235797369636,4.442235469606331
SAC,60,46.510994013068085,4.3403615671855125
SAC,61,47.10552612318539,4.2323360334702675
SAC,62,47.41909327848919,4.133496290209148
SAC,63,47.74788885564104,4.029639257254484
SAC,64,47.03406351274268,3.931060340715976
SAC,65,47.46591453199481,3.809288238259125
SAC,66,48.155235464309385,3.6997255445759505
SAC,67,48.64097710091052,3.5676813347086176
SAC,68,48.22458058955724,3.434356000129129
SAC,69,48.81988271721816,3.296860999568639
SAC,70,49.34090824890712,3.148109070227311
SAC,71,49.81225218475856,2.992214117466768
SAC,72,49.239420474484824,2.8307813286621824
SAC,73,48.58519412914621,2.6728820265432534
SAC,74,48.80547268382054,2.546464374842391
SAC,75,49.132037037577064,2.3747917479283043
SAC,76,48.492091947339624,2.180475212891637
SAC,77,48.80585799608782,1.981744355821359
SAC,78,48.89417923942143,1.9020995635977613
SAC,79,48.52396865626033,1.64993806743312
SAC,80,49.025287459115006,1.3273666817549128
SAC,81,48.36939107649515,0.9459742771566408
SAC,82,48.0,0.0
NYK,1,45.10178014317814,8.20366044826839
NYK,2,44.32102235575806,8.163483240721204
NYK,3,44.4968644246709,8.129312865536658
NYK,4,44.89599141234812,8.072448039255818
NYK,5,45.61825968011999,8.024575042564782
NYK,6,45.27844359128772,7.9706948121161085
NYK,7,44.64234404874592,7.914716297699809
NYK,8,44.36420935536164,7.865839676388772
NYK,9,44.89806427999981,7.804834199856058
NYK,10,44.561016429161334,7.749648020386877
NYK,11,45.192690800298564,7.691765118525493
NYK,12,44.39445950682239,7.651439724557794
NYK,13,44.629629762370485,7.606152751649756
NYK,14,44.38690395711214,7.559592266039371
NYK,15,45.100751301009865,7.507510521736908
NYK,16,45.833920871317744,7.4572900258187245
NYK,17,45.58775299967321,7.409338141562622
NYK,18,45.120476435026,7.3445221335701305
NYK,19,45.36456973696384,7.296107522921848
NYK,20,44.83679960349951,7.230196923481806
NYK,21,44.299157667464826,7.1638530676116146
NYK,22,44.75544309730993,7.097022751285391
NYK,23,44.174955867144675,7.030804972631281
NYK,24,43.66467134156605,6.962199716673028
NYK,25,44.06752542796145,6.895511535493441
NYK,26,44.593075976236406,6.825700495175407
NYK,27,44.96332381522073,6.759767967930696
NYK,28,45.55399184446016,6.690713234687972
NYK,29,46.11287036454133,6.61955898736498
NYK,30,46.587204866062464,6.546807750159744
NYK,31,46.97221519092099,6.476965937477719
NYK,32,47.20186024807976,6.424288069146227
NYK,33,46.44768626535755,6.368615352668803
NYK,34,45.839794844569994,6.296314785687907
NYK,35,45.48195233165645,6.225818325234953
NYK,36,44.86092203159393,6.152778791483779
NYK,37,44.24498773866348,6.078480145695452
NYK,38,44.597376953678015,6.005932507803014
NYK,39,44.75357279451962,5.963632064590041
NYK,40,45.28060534378611,5.8827982019192735
NYK,41,45.565039457902174,5.815963261127865
NYK,42,44.84714319301208,5.748688819608556
NYK,43,45.372213439102836,5.6647539802287925
NYK,44,45.732070162058434,5.586097672888093
NYK,45,45.97031449204623,5.523341234696968
NYK,46,45.20337938273734,5.460826779507097
NYK,47,44.79571727176252,5.375219409021144
NYK,48,44.34567259192568,5.286035427291463
NYK,49,43.75372144771492,5.197523575340501
NYK,50,44.52559627209609,5.132037286984624
NYK,51,45.19254742787448,5.048215767458677
NYK,52,44.46829803182005,4.971646408901904
NYK,53,43.891191192357894,4.876444207853442
NYK,54,44.23989118833468,4.786151777084407
NYK,55,43.70210512470625,4.685331772490419
NYK,56,44.24219157147021,4.582369144288544
